,Position,Track Name,Artist,Streams,date,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
153,154,เธอทำให้ได้รู้,Potato,7689,2017-08-27,0.667,0.125,174.06099999999998,0.0316,0.174,0.0,4,0.379,9,301739,-7.0089999999999995,0.318,1
154,155,เรื่องที่ขอ,Lula,7673,2017-08-27,0.425,0.11199999999999999,178.081,0.0296,0.0689,1.0300000000000001e-05,4,0.46399999999999997,4,302067,-10.795,0.315,1
155,156,Praying,Kesha,7662,2017-08-27,0.39,0.111,73.433,0.0297,0.491,0.0,4,0.5760000000000001,10,230267,-7.202000000000001,0.319,1
156,157,Would You Ever,Skrillex,7621,2017-08-27,0.91,0.318,126.04700000000001,0.0566,0.0079,0.0,4,0.653,10,234286,-3.36,0.0921,1
157,158,เจ็บจนไม่เข้าใจ,PORTRAIT,7605,2017-08-27,0.627,0.109,85.98299999999999,0.024,0.213,0.00471,4,0.593,4,250999,-7.553,0.701,1
158,159,Get Low (with Liam Payne),Zedd,7559,2017-08-27,0.917,0.0515,107.969,0.0527,0.0215,7.91e-06,4,0.716,1,204583,-3.674,0.501,1
159,160,Slide (feat. Frank Ocean & Migos),Calvin Harris,7552,2017-08-27,0.795,0.254,104.066,0.0545,0.498,1.21e-06,4,0.736,1,230813,-3.299,0.511,0
160,161,เตลิด,Zeal,7519,2017-08-27,0.759,0.341,160.217,0.0436,0.126,0.0,4,0.442,6,284667,-4.547,0.40299999999999997,1
161,162,Sugar,Maroon 5,7513,2017-08-27,0.7879999999999999,0.0863,120.07600000000001,0.0334,0.0591,0.0,4,0.748,1,235493,-7.055,0.884,1
162,163,OMG,Camila Cabello,7491,2017-08-27,0.5760000000000001,0.132,139.953,0.0536,0.0295,0.115,4,0.655,5,228893,-6.735,0.16699999999999998,0
163,164,ฉันเข้าใจ (feat. Room 39 & Two Popetorn),Boyd Kosiyabong,7446,2017-08-27,0.561,0.13,121.065,0.0374,0.675,1.01e-06,4,0.6829999999999999,0,267825,-9.205,0.8290000000000001,1
164,165,อยากฟัง,Violette Wautier,7423,2017-08-27,0.289,0.109,180.16099999999997,0.0334,0.7909999999999999,0.000977,4,0.43200000000000005,3,187736,-7.84,0.35200000000000004,1
165,166,Cherry Bomb,NCT 127,7389,2017-08-27,0.603,0.0453,78.027,0.287,0.000759,5.51e-06,4,0.713,6,236667,-4.896,0.799,0
166,167,เธอเปลี่ยนไปแล้ว,SIN,7374,2017-08-27,0.53,0.239,78.003,0.0262,0.516,0.0,4,0.521,0,232000,-7.564,0.467,1
167,168,Dope,BTS,7359,2017-08-27,0.889,0.324,77.058,0.21899999999999997,0.0483,0.0,4,0.619,10,240021,-3.108,0.622,0
168,169,"นับหนึ่งกันไหม - From ""2Moons The Series""",PCHY,7327,2017-08-27,0.574,0.11,90.007,0.0544,0.16399999999999998,1.61e-06,4,0.7490000000000001,5,254000,-10.039,0.5,1
169,170,Boys,Charli XCX,7282,2017-08-27,0.545,0.0505,139.94299999999998,0.0625,0.0646,0.00028900000000000003,4,0.867,2,162586,-5.192,0.525,1
170,171,อย่าให้ฉันคิด,Room 39,7242,2017-08-27,0.502,0.10300000000000001,83.59299999999999,0.0264,0.578,0.0,4,0.602,8,250448,-7.593,0.395,1
171,172,Don't Say You Love Me,Fifth Harmony,7212,2017-08-27,0.633,0.145,101.70700000000001,0.1,0.49700000000000005,0.0,4,0.585,9,193067,-4.944,0.37799999999999995,1
172,173,หลอกให้รัก,The Mousses,7163,2017-08-27,0.737,0.0853,159.965,0.0545,0.0314,0.0,4,0.529,0,235743,-5.392,0.355,1
173,174,We Are Never Ever Getting Back Together,Taylor Swift,7139,2017-08-27,0.6759999999999999,0.102,85.984,0.0916,0.00957,2.65e-05,4,0.628,7,191880,-5.9110000000000005,0.75,1
174,175,Pizza,Martin Garrix,7072,2017-08-27,0.7120000000000001,0.183,127.96700000000001,0.0355,0.000408,0.589,4,0.381,5,255103,-6.9,0.0378,1
175,176,What Do You Mean?,Justin Bieber,7057,2017-08-27,0.5670000000000001,0.0811,125.02,0.0956,0.59,0.0014199999999999998,4,0.845,5,205680,-8.118,0.7929999999999999,0
176,177,ฤดูกาล,25 hours,7052,2017-08-27,0.537,0.10800000000000001,77.986,0.0281,0.605,0.0228,4,0.586,9,258053,-6.02,0.43200000000000005,1
177,178,ความจริง,Room 39,7026,2017-08-27,0.5720000000000001,0.0907,103.03299999999999,0.0352,0.11199999999999999,0.0,4,0.77,0,251650,-7.914,0.731,1
178,179,Feel It Still,Portugal. The Man,7017,2017-08-27,0.795,0.0717,79.028,0.0504,0.0417,0.000113,4,0.8009999999999999,1,163253,-5.115,0.754,0
179,180,WAKE ME UP,TAEYANG,7006,2017-08-27,0.512,0.114,156.468,0.0392,0.0302,0.0,4,0.368,10,199458,-5.999,0.182,1
180,181,ไม่ GUARANTEE,Thaitanium,7002,2017-08-27,0.772,0.114,139.982,0.0554,0.0845,0.0,4,0.8270000000000001,7,260409,-6.127999999999999,0.381,1
181,182,He Like That,Fifth Harmony,6984,2017-08-27,0.6809999999999999,0.142,147.016,0.141,0.36200000000000004,0.0,4,0.5920000000000001,0,217107,-5.597,0.491,1
182,183,อ้าว,Atom Chanakan,6969,2017-08-27,0.5720000000000001,0.373,105.04799999999999,0.0329,0.614,0.00031600000000000004,4,0.6920000000000001,9,251787,-7.845,0.82,1
183,184,สายตายาว,Sugar Eyes,6966,2017-08-27,0.7390000000000001,0.0482,124.98,0.031,0.34700000000000003,0.0,4,0.82,7,217587,-6.5729999999999995,0.961,1
184,185,打上花火,DAOKO×米津玄師,6958,2017-08-27,0.667,0.10800000000000001,96.00299999999999,0.0253,0.207,0.0,4,0.635,6,289335,-5.392,0.261,1
185,186,Into You,Ariana Grande,6908,2017-08-27,0.727,0.151,107.988,0.106,0.0161,1.12e-06,4,0.636,9,244453,-5.852,0.358,1
186,187,อย่าคิดมาก,The Others,6884,2017-08-27,0.58,0.0443,160.173,0.0395,0.196,0.0,4,0.737,9,184500,-4.51,0.853,1
187,188,CALL ME BABY,EXO,6881,2017-08-27,0.8859999999999999,0.341,100.03,0.0519,0.284,0.0,4,0.6920000000000001,1,211013,-2.519,0.879,1
188,189,DINOSAUR,AKMU,6860,2017-08-27,0.755,0.105,120.978,0.03,0.303,3.6200000000000006e-05,4,0.767,11,240572,-3.938,0.631,0
189,190,Felices los 4,Maluma,6824,2017-08-27,0.789,0.35100000000000003,93.973,0.146,0.231,0.0,4,0.755,5,229849,-4.502,0.737,1
190,191,LOVE WHISPER,GFRIEND,6801,2017-08-27,0.9279999999999999,0.335,114.012,0.0484,0.126,0.0,4,0.711,8,211972,-1.666,0.5770000000000001,0
191,192,รู้ยัง - Acoustic Live Session,Ton Thanasit,6787,2017-08-27,0.573,0.142,91.95700000000001,0.0751,0.792,0.0,4,0.737,5,258362,-7.731,0.7090000000000001,0
192,193,Don't Let Me Down,The Chainsmokers,6696,2017-08-27,0.8590000000000001,0.13699999999999998,159.797,0.19699999999999998,0.16,0.00466,4,0.542,11,208053,-5.651,0.40299999999999997,1
193,194,Come Back Home,BTS,6689,2017-08-27,0.8809999999999999,0.113,100.01100000000001,0.081,0.00155,1.11e-06,4,0.648,11,244588,-4.42,0.457,0
194,195,Hola Hola,KARD,6671,2017-08-27,0.807,0.22699999999999998,104.962,0.0632,0.0135,6.440000000000001e-05,4,0.843,1,202963,-3.7939999999999996,0.833,0
195,196,The Cure,Lady Gaga,6667,2017-08-27,0.503,0.0869,99.977,0.0356,0.0745,0.0,4,0.696,8,211364,-4.842,0.5589999999999999,1
196,197,แพ้ทาง,Labanoon,6651,2017-08-27,0.755,0.126,98.0,0.027999999999999997,0.579,0.0,4,0.67,9,208542,-5.005,0.62,1
197,198,ไม่ใช่เพราะใคร,Ice Tamonwan,6633,2017-08-27,0.371,0.226,127.949,0.0291,0.662,0.0,4,0.614,10,274000,-8.815,0.257,1
198,199,Reggaetón Lento (Remix),CNCO,6629,2017-08-27,0.907,0.0993,93.81299999999999,0.11,0.154,0.0,4,0.527,4,188797,-3.09,0.664,0
199,200,Younger Now,Miley Cyrus,6557,2017-08-27,0.8690000000000001,0.16399999999999998,121.91,0.0606,0.00124,3.0299999999999998e-05,4,0.551,9,248782,-5.043,0.297,1
200,1,Look What You Made Me Do,Taylor Swift,101676,2017-09-03,0.68,0.122,128.062,0.141,0.213,1.57e-05,4,0.773,9,211859,-6.377999999999999,0.49700000000000005,0
201,2,...Ready For It?,Taylor Swift,53190,2017-09-03,0.779,0.155,160.0,0.135,0.0665,0.0,4,0.615,2,208198,-6.454,0.45299999999999996,1
202,3,What Lovers Do (feat. SZA),Maroon 5,44238,2017-09-03,0.608,0.0853,110.001,0.0694,0.0767,2.92e-06,4,0.795,5,199849,-5.222,0.386,0
203,4,Friends (with BloodPop®),Justin Bieber,42183,2017-09-03,0.7390000000000001,0.306,104.99,0.0387,0.0045899999999999995,0.0,4,0.7440000000000001,8,189467,-5.35,0.649,1
204,5,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Calvin Harris,38709,2017-09-03,0.745,0.0943,101.01799999999999,0.0571,0.0642,0.0,4,0.893,11,223413,-3.105,0.872,0
205,6,New Rules,Dua Lipa,36174,2017-09-03,0.7,0.153,116.073,0.0694,0.0026100000000000003,1.56e-05,4,0.762,9,209320,-6.021,0.608,0
206,7,Despacito - Remix,Luis Fonsi,36005,2017-09-03,0.815,0.0924,88.931,0.12,0.22899999999999998,0.0,4,0.6940000000000001,2,228827,-4.328,0.813,1
207,8,Back to You (feat. Bebe Rexha & Digital Farm Animals),Louis Tomlinson,35719,2017-09-03,0.53,0.39399999999999996,75.016,0.142,0.207,0.0,4,0.6829999999999999,5,190428,-4.918,0.645,0
208,9,รักตัวเอง,Room 39,35345,2017-09-03,0.728,0.0785,92.006,0.0477,0.18899999999999997,0.0,4,0.7559999999999999,7,219130,-5.6370000000000005,0.912,1
209,10,Shape of You,Ed Sheeran,34670,2017-09-03,0.652,0.0931,95.977,0.0802,0.581,0.0,4,0.825,1,233713,-3.1830000000000003,0.9309999999999999,0
210,11,Attention,Charlie Puth,33330,2017-09-03,0.626,0.0848,100.041,0.0432,0.0969,3.12e-05,4,0.774,3,211475,-4.4319999999999995,0.777,0
211,12,Havana,Camila Cabello,32858,2017-09-03,0.517,0.10400000000000001,104.992,0.0312,0.18600000000000003,3.8e-05,4,0.768,7,216897,-4.323,0.418,0
212,13,Sorry Not Sorry,Demi Lovato,31981,2017-09-03,0.638,0.256,144.084,0.23800000000000002,0.0252,0.0,4,0.701,11,203760,-6.888999999999999,0.868,0
213,14,Strip That Down,Liam Payne,31573,2017-09-03,0.485,0.0765,106.02799999999999,0.0545,0.24600000000000002,0.0,4,0.8690000000000001,6,204502,-5.595,0.527,1
214,15,2U (feat. Justin Bieber),David Guetta,30367,2017-09-03,0.65,0.225,144.937,0.0591,0.21899999999999997,0.0,4,0.5479999999999999,8,194897,-5.827000000000001,0.557,0
215,16,Silence,Marshmello,30216,2017-09-03,0.7609999999999999,0.17,141.971,0.0853,0.256,4.96e-06,4,0.52,4,180823,-3.093,0.28600000000000003,1
216,17,รังเกียจกันไหม?,UrboyTJ,28324,2017-09-03,0.37200000000000005,0.0739,136.99200000000002,0.0707,0.485,9.63e-06,4,0.8029999999999999,9,197493,-10.058,0.134,1
217,18,There for You,Martin Garrix,28174,2017-09-03,0.644,0.124,105.969,0.0553,0.124,0.0,4,0.611,6,221904,-7.607,0.13,0
218,19,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,27796,2017-09-03,0.6679999999999999,0.16699999999999998,80.92399999999999,0.0367,0.0552,0.0,4,0.609,7,288600,-4.284,0.8109999999999999,1
219,20,1-800-273-8255,Logic,27556,2017-09-03,0.574,0.19,100.021,0.0479,0.57,0.0,4,0.62,5,250173,-7.787999999999999,0.35200000000000004,0
220,21,Thunder,Imagine Dragons,27499,2017-09-03,0.81,0.155,167.88,0.0479,0.00683,0.21,4,0.6,0,187147,-4.749,0.298,1
221,22,Mama,Jonas Blue,25515,2017-09-03,0.792,0.0516,104.016,0.0418,0.091,0.0,4,0.7390000000000001,11,181615,-4.256,0.547,0
222,23,Young Dumb & Broke,Khalid,24843,2017-09-03,0.539,0.165,136.94899999999998,0.0421,0.19899999999999998,1.66e-05,4,0.7979999999999999,1,202547,-6.351,0.39399999999999996,1
223,24,Mi Gente,J Balvin,24781,2017-09-03,0.677,0.13,103.809,0.0993,0.0148,6.21e-06,4,0.5429999999999999,11,189440,-4.915,0.294,0
224,25,There's Nothing Holdin' Me Back,Shawn Mendes,24293,2017-09-03,0.8,0.0913,121.99600000000001,0.0583,0.381,0.0,4,0.857,2,199440,-4.035,0.966,1
225,26,I Like Me Better,Lauv,23022,2017-09-03,0.505,0.10400000000000001,91.97,0.253,0.535,2.55e-06,4,0.752,9,197437,-7.621,0.419,1
226,27,Lonely Together (feat. Rita Ora),Avicii,22745,2017-09-03,0.6659999999999999,0.0683,102.977,0.0612,0.134,2.12e-05,4,0.655,5,181812,-5.309,0.272,1
227,28,Without You (feat. Sandro Cavazza),Avicii,22285,2017-09-03,0.855,0.0404,134.009,0.0441,0.00179,0.0,4,0.652,2,181673,-4.832,0.27899999999999997,1
228,29,Something Just Like This,The Chainsmokers,21901,2017-09-03,0.635,0.16399999999999998,103.01899999999999,0.0317,0.0498,1.4400000000000001e-05,4,0.617,11,247160,-6.769,0.446,0
229,30,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,21880,2017-09-03,0.672,0.11800000000000001,97.98,0.0688,0.0329,0.0,4,0.6709999999999999,0,204173,-3.094,0.632,0
230,31,คนละชั้น,Jaonaay,21655,2017-09-03,0.419,0.10400000000000001,142.114,0.0494,0.684,0.0,4,0.71,10,207907,-9.711,0.445,1
231,32,Slow Hands,Niall Horan,21596,2017-09-03,0.426,0.0546,85.90799999999999,0.0509,0.0142,0.0,4,0.728,0,188174,-6.69,0.8440000000000001,1
232,33,Unforgettable,French Montana,21477,2017-09-03,0.769,0.10400000000000001,97.985,0.12300000000000001,0.0293,0.0101,4,0.726,6,233902,-5.043,0.733,1
233,34,จังหวะจะรัก - From “Heartbeat” Original Soundtrack,Violette Wautier,21444,2017-09-03,0.687,0.087,89.931,0.0278,0.138,0.000177,4,0.546,8,220000,-5.129,0.213,1
234,35,ก่อนฤดูฝน,The Toys,20297,2017-09-03,0.49,0.23399999999999999,134.944,0.0416,0.431,0.0,4,0.715,1,223778,-12.673,0.743,1
235,36,Your Song,Rita Ora,19679,2017-09-03,0.624,0.0513,117.959,0.0488,0.158,0.0,4,0.855,1,180757,-4.093,0.9620000000000001,1
236,37,พัง..(ลำพัง),Getsunova,19201,2017-09-03,0.691,0.225,79.85600000000001,0.0307,0.0611,2.54e-05,4,0.293,7,252126,-4.8389999999999995,0.29100000000000004,1
237,38,XO Tour Llif3,Lil Uzi Vert,19082,2017-09-03,0.75,0.109,155.096,0.231,0.00264,0.0,4,0.732,11,182707,-6.3660000000000005,0.401,0
238,39,More Than You Know,Axwell /\ Ingrosso,19043,2017-09-03,0.743,0.257,123.074,0.0355,0.034,0.0,4,0.644,5,203000,-5.002,0.544,0
239,40,เผด็จเกิร์ล,Tattoo Colour,18851,2017-09-03,0.8590000000000001,0.10400000000000001,115.015,0.0385,0.0736,0.0,4,0.664,9,187520,-4.021,0.777,1
240,41,มีแฟนแล้ว,Oat Pramote,18397,2017-09-03,0.7090000000000001,0.053,140.07399999999998,0.247,0.0689,0.0,4,0.8370000000000001,11,204000,-6.218,0.9670000000000001,0
241,42,Rich Love (with Seeb),OneRepublic,18358,2017-09-03,0.868,0.365,104.988,0.295,0.183,0.0,4,0.593,1,201257,-3.573,0.496,0
242,43,As If It's Your Last,BLACKPINK,18151,2017-09-03,0.853,0.0759,125.03399999999999,0.0816,0.0688,0.0,4,0.7859999999999999,8,213264,-2.687,0.45,1
243,44,Glorious (feat. Skylar Grey),Macklemore,18122,2017-09-03,0.794,0.11199999999999999,139.994,0.0522,0.0323,2.59e-05,4,0.731,0,220454,-5.126,0.35600000000000004,0
244,45,Ko Ko Bop,EXO,17919,2017-09-03,0.85,0.0678,145.983,0.0468,0.0319,4.8100000000000004e-05,4,0.7490000000000001,0,190423,-4.346,0.672,1
245,46,ช่วงนี้(Karma),Atom Chanakan,17408,2017-09-03,0.657,0.0881,102.023,0.0414,0.483,2.0399999999999998e-05,4,0.7170000000000001,9,212603,-3.929,0.674,0
246,47,Super Far,LANY,16803,2017-09-03,0.45799999999999996,0.249,96.01100000000001,0.14400000000000002,0.105,0.0,4,0.754,8,203650,-6.852,0.495,1
247,48,What About Us,P!nk,16514,2017-09-03,0.594,0.0873,113.84299999999999,0.0565,0.0254,3.03e-06,4,0.386,1,271520,-6.186,0.187,1
248,49,Galway Girl,Ed Sheeran,16105,2017-09-03,0.8759999999999999,0.327,99.943,0.1,0.0735,0.0,4,0.624,9,170827,-3.3739999999999997,0.7809999999999999,1
249,50,Believer,Imagine Dragons,15537,2017-09-03,0.787,0.14,124.98200000000001,0.10800000000000001,0.0524,0.0,4,0.779,10,204347,-4.305,0.708,0
250,51,HUMBLE.,Kendrick Lamar,14809,2017-09-03,0.621,0.0958,150.011,0.102,0.00028199999999999997,5.39e-05,4,0.9079999999999999,1,177000,-6.638,0.42100000000000004,0
251,52,Photograph,Ed Sheeran,14071,2017-09-03,0.379,0.0986,107.98899999999999,0.0476,0.607,0.00046399999999999995,4,0.614,4,258987,-10.48,0.201,1
252,53,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,14029,2017-09-03,0.868,0.10400000000000001,121.03,0.0291,0.15,0.132,4,0.703,7,193613,-4.6610000000000005,0.733,0
253,54,Bank Account,21 Savage,13445,2017-09-03,0.34600000000000003,0.0871,75.016,0.35100000000000003,0.0151,7.04e-06,4,0.884,8,220307,-8.228,0.376,0
254,55,Fetish (feat. Gucci Mane),Selena Gomez,13245,2017-09-03,0.61,0.0641,123.038,0.0574,0.0204,4.45e-06,4,0.708,2,186113,-4.522,0.305,1
255,56,โทษที่เอาแต่ใจ (sorry),Peck Palitchoke,13083,2017-09-03,0.5329999999999999,0.0894,183.945,0.38299999999999995,0.743,0.0,4,0.742,10,267910,-7.761,0.754,1
256,57,That's What I Like,Bruno Mars,12956,2017-09-03,0.56,0.0944,134.066,0.0406,0.013000000000000001,0.0,4,0.853,1,206693,-4.961,0.86,1
257,58,Blank Space,Taylor Swift,12782,2017-09-03,0.703,0.0913,95.99700000000001,0.054000000000000006,0.10300000000000001,0.0,4,0.76,5,231827,-5.412000000000001,0.57,1
258,59,Bodak Yellow,Cardi B,12692,2017-09-03,0.723,0.34600000000000003,125.022,0.109,0.0672,0.0,4,0.929,11,223962,-5.792000000000001,0.45799999999999996,0
259,60,มือลั่น,Jazz Spooknickpapiyongkookkook,12677,2017-09-03,0.885,0.0859,129.93,0.0305,0.445,0.0,4,0.647,11,192106,-2.3930000000000002,0.594,0
260,61,Congratulations,Post Malone,12384,2017-09-03,0.804,0.253,123.146,0.0363,0.215,0.0,4,0.63,6,220293,-4.183,0.49200000000000005,1
261,62,เป็นทุกอย่าง,Room 39,12252,2017-09-03,0.774,0.0805,186.03099999999998,0.0678,0.389,0.0,4,0.562,2,262437,-4.846,0.731,1
262,63,Energetic,Wanna One,12045,2017-09-03,0.8859999999999999,0.11199999999999999,125.046,0.0461,0.057999999999999996,0.0,4,0.7140000000000001,0,189356,-3.076,0.752,1
263,64,Jocelyn Flores,XXXTENTACION,11953,2017-09-03,0.391,0.297,134.02100000000002,0.242,0.469,4.13e-06,4,0.872,0,119133,-9.144,0.43700000000000006,0
264,65,ไม่อยากฟัง,UrboyTJ,11739,2017-09-03,0.8440000000000001,0.42100000000000004,186.045,0.295,0.0219,0.0,4,0.5670000000000001,9,194194,-5.136,0.823,1
265,66,Symphony (feat. Zara Larsson),Clean Bandit,11720,2017-09-03,0.629,0.138,122.863,0.0563,0.259,1.6e-05,4,0.7070000000000001,0,212459,-4.581,0.457,0
266,67,นวด,Palmy,11464,2017-09-03,0.8290000000000001,0.158,86.52,0.0516,0.0006309999999999999,7.290000000000001e-05,4,0.48100000000000004,1,241842,-3.428,0.578,1
267,68,Despacito (Featuring Daddy Yankee),Luis Fonsi,11441,2017-09-03,0.7859999999999999,0.11199999999999999,177.833,0.17,0.209,0.0,4,0.66,2,228200,-4.757,0.846,1
268,69,BUTTERFLY EFFECT,Travis Scott,11132,2017-09-03,0.598,0.11199999999999999,140.987,0.0539,0.0714,0.0,4,0.763,11,190678,-6.865,0.182,1
269,70,Shake It Off,Taylor Swift,10685,2017-09-03,0.8,0.33399999999999996,160.078,0.165,0.0647,0.0,4,0.647,7,219200,-5.3839999999999995,0.9420000000000001,1
270,71,Closer,The Chainsmokers,10629,2017-09-03,0.524,0.111,95.01,0.0338,0.414,0.0,4,0.748,8,244960,-5.599,0.6609999999999999,1
271,72,Tired,Alan Walker,10533,2017-09-03,0.8759999999999999,0.147,123.994,0.059000000000000004,0.0428,0.0,4,0.69,2,192112,-4.159,0.493,1
272,73,Fuck Love (feat. Trippie Redd),XXXTENTACION,10400,2017-09-03,0.5329999999999999,0.10300000000000001,131.036,0.0412,0.0172,0.000152,4,0.797,0,146520,-9.74,0.32899999999999996,0
273,74,Spring Day,BTS,10251,2017-09-03,0.846,0.13,106.992,0.0354,0.0063,1.68e-06,4,0.539,8,274097,-3.1919999999999997,0.46,1
274,75,รอยยิ้มของวันพรุ่งนี้,TOR Saksit,10179,2017-09-03,0.7070000000000001,0.138,116.98,0.0374,0.33399999999999996,0.0,4,0.624,7,280303,-5.644,0.5670000000000001,1
275,76,หน้าหนาวที่แล้ว,The Toys,10119,2017-09-03,0.42200000000000004,0.0987,119.96600000000001,0.0416,0.258,0.0,4,0.758,1,272000,-8.712,0.28,0
276,77,แพ้แล้วพาล - เพลงประกอบ Club Friday The Series To Be Continued ตอน รักลองใจ,Ploychompoo,9859,2017-09-03,0.513,0.136,129.732,0.0346,0.6990000000000001,0.0,4,0.608,4,270923,-4.198,0.285,1
277,78,If I'm Lucky,Jason Derulo,9721,2017-09-03,0.634,0.0686,112.04799999999999,0.161,0.00413,0.0,4,0.897,4,212014,-6.263999999999999,0.506,0
278,79,Blood Sweat & Tears,BTS,9705,2017-09-03,0.885,0.35700000000000004,92.959,0.106,0.0244,0.0,4,0.583,0,217052,-3.571,0.601,0
279,80,Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,9555,2017-09-03,0.8170000000000001,0.187,98.064,0.109,0.075,0.0,4,0.696,1,216409,-3.862,0.782,1
280,81,Restart,Room 39,9308,2017-09-03,0.478,0.0892,78.015,0.048,0.5529999999999999,0.0,4,0.711,4,274615,-8.943,0.424,0
281,82,Tell Me You Love Me,Demi Lovato,9288,2017-09-03,0.585,0.14300000000000002,72.635,0.0741,0.0258,0.0,4,0.419,6,236987,-5.435,0.256,1
282,83,ปลายทางที่ว่างเปล่า - เพลงประกอบ Club Friday Celeb's Stories,Aof Pongsak,9286,2017-09-03,0.5479999999999999,0.13,129.959,0.0321,0.748,0.0,4,0.5760000000000001,0,274154,-6.006,0.34700000000000003,1
283,84,전야 前夜 The Eve,EXO,9284,2017-09-03,0.7020000000000001,0.293,135.10399999999998,0.0334,0.0223,0.0,4,0.636,0,176026,-5.352,0.516,0
284,85,Let's Go,Lipta,9243,2017-09-03,0.769,0.0637,124.008,0.0337,0.0288,0.0,4,0.785,6,208921,-7.499,0.87,1
285,86,เธอทำให้ได้รู้,Potato,9220,2017-09-03,0.7170000000000001,0.121,173.8,0.0318,0.213,0.0,4,0.40700000000000003,11,284138,-5.54,0.396,1
286,87,ยังคิดถึง...(Same),Marc Tatchapon,9209,2017-09-03,0.41,0.11900000000000001,135.005,0.0316,0.563,0.0,4,0.685,7,201872,-9.357999999999999,0.5329999999999999,1
287,88,เฉยเมย,YOUNGOHM,9081,2017-09-03,0.502,0.12,94.098,0.0654,0.736,0.0,4,0.6809999999999999,6,258959,-8.812000000000001,0.619,0
288,89,Wildest Dreams,Taylor Swift,9066,2017-09-03,0.664,0.106,140.06,0.0741,0.0709,0.0056,4,0.5529999999999999,8,220440,-7.417000000000001,0.467,1
289,90,ทุกคนเคยร้องไห้,Pang Nakarin,9047,2017-09-03,0.581,0.0988,129.352,0.0277,0.34299999999999997,1.15e-06,4,0.6559999999999999,3,274147,-5.522,0.47100000000000003,1
290,91,Burn It Up,Wanna One,9012,2017-09-03,0.8490000000000001,0.39799999999999996,127.92299999999999,0.0563,0.0461,0.0,4,0.642,11,214942,-3.266,0.601,0
291,92,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,9010,2017-09-03,0.451,0.325,117.973,0.0585,0.0631,1.3000000000000001e-05,4,0.735,0,245200,-8.374,0.0862,1
