,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,track_id,Position,Track Name,Artist,Streams,date,track_id
16451,0.768,0.154,173.99,0.145,0.0548,0.0,4,0.596,6,188238,-4.948,0.6729999999999999,1,4ytyLpIwUXbdFsNOvgNnmP,52,Four Seasons,TAEYEON,61327,2019-03-24,4ytyLpIwUXbdFsNOvgNnmP
9451,0.59,0.0866,90.72,0.39299999999999996,0.354,0.0,4,0.7759999999999999,7,262650,-7.854,0.40299999999999997,1,6VZLmgi2TRRFzxHvbMF0ns,52,Alarms (สวัสดีวันจันทร์),F.HERO,37476,2018-07-22,6VZLmgi2TRRFzxHvbMF0ns
24651,0.456,0.0835,102.0,0.0323,0.327,0.0,4,0.7240000000000001,11,216471,-10.874,0.243,1,4Syg4d3Y3O4f6UUbWVtQC8,52,กอด,Gavin D,111427,2020-01-05,4Syg4d3Y3O4f6UUbWVtQC8
6051,0.599,0.109,133.123,0.22399999999999998,0.147,0.0,4,0.755,8,216632,-5.042,0.755,1,10Igtw8bSDyyFs7KIsKngZ,52,Freaky Friday (feat. Chris Brown),Lil Dicky,28084,2018-03-25,10Igtw8bSDyyFs7KIsKngZ
51,0.45799999999999996,0.249,96.01100000000001,0.14400000000000002,0.105,0.0,4,0.754,8,203650,-6.852,0.495,1,74ODGXs4byLTRdnKGM4s6E,52,Super Far,LANY,16064,2017-08-27,74ODGXs4byLTRdnKGM4s6E
5051,0.797,0.11,200.122,0.10300000000000001,0.36,0.0,4,0.44799999999999995,0,235508,-4.553,0.715,1,37LAaRNSnB6b1T2ckX6VSk,52,รู้ดีว่าไม่ดี,Getsunova,28334,2018-02-18,37LAaRNSnB6b1T2ckX6VSk
12051,0.639,0.11800000000000001,90.027,0.153,0.107,0.000657,4,0.695,7,189493,-6.897,0.344,0,4AhSkRYioEIfGvCV19peYN,52,Suncity (feat. Empress Of),Khalid,44194,2018-10-21,4AhSkRYioEIfGvCV19peYN
18251,0.426,0.113,79.976,0.201,0.5479999999999999,2.31e-06,4,0.7859999999999999,5,207000,-11.306,0.644,1,6ERe7uruR3SSQc3jl3c3X3,52,สักคำ,OG-ANIC,65664,2019-05-26,6ERe7uruR3SSQc3jl3c3X3
21851,0.8170000000000001,0.294,97.053,0.0921,0.00502,1.09e-05,4,0.826,2,235497,-4.081,0.168,1,6wyr4ReB05D9sJB1Rsmcqo,52,Chicken Noodle Soup (feat. Becky G),j-hope,96091,2019-09-29,6wyr4ReB05D9sJB1Rsmcqo
17451,0.475,0.0998,129.957,0.10400000000000001,0.7090000000000001,0.0,4,0.519,10,239500,-8.031,0.365,1,3bxGTdVHjBjlSOjRDH9a4f,52,เมษา (MAYSA) feat. BLACKSHEEP,fellow fellow,59286,2019-04-28,3bxGTdVHjBjlSOjRDH9a4f
18652,0.591,0.18600000000000003,129.946,0.044000000000000004,0.691,0.0,4,0.7070000000000001,4,298615,-8.219,0.535,1,1PRByEhLOzWd74sjPQjJlS,53,รางวัลปลอบใจ,Zommarie,73681,2019-06-09,1PRByEhLOzWd74sjPQjJlS
9852,0.763,0.17600000000000002,146.012,0.0744,0.16399999999999998,0.0,4,0.629,2,267123,-5.47,0.809,1,2USX969yFQ250hBULh6Ope,53,อาวรณ์,Polycat,36679,2018-08-05,2USX969yFQ250hBULh6Ope
1852,0.6779999999999999,0.361,97.976,0.057999999999999996,0.303,0.0,4,0.6579999999999999,1,199111,-4.407,0.662,1,5yFSF6qQA1rcLsQRnBsZgb,53,All Falls Down (feat. Juliander),Alan Walker,17662,2017-10-29,5yFSF6qQA1rcLsQRnBsZgb
20252,0.506,0.38,149.915,0.213,0.259,0.0,4,0.7070000000000001,11,196000,-6.803999999999999,0.715,0,2BkxzBrKUR19M4Tfv7fySU,53,อยากอยู่คนเดียว?,Wonderframe,92479,2019-08-04,2BkxzBrKUR19M4Tfv7fySU
14052,0.5429999999999999,0.115,88.09200000000001,0.0317,0.815,0.0,4,0.552,1,213000,-7.07,0.379,1,06vOsEUAHaWzcGqpe5r4Fh,53,กลับพร้อมเธอ,IRONBOY,57769,2018-12-30,06vOsEUAHaWzcGqpe5r4Fh
13052,0.696,0.12,160.076,0.0366,0.226,0.0,4,0.337,7,331986,-5.093999999999999,0.184,1,2YIgU8Tq4tovJ3T2Qw6Ewh,53,เจ็บน้อยที่สุด,Zeal,60459,2018-11-25,2YIgU8Tq4tovJ3T2Qw6Ewh
18452,0.613,0.0664,91.99700000000001,0.0427,0.226,0.0,4,0.745,11,194596,-5.367999999999999,0.542,0,0lhZsFfTpITnjK5q8lrDLR,53,NO ONE,LEE HI,72427,2019-06-02,0lhZsFfTpITnjK5q8lrDLR
52,0.787,0.14,124.98200000000001,0.10800000000000001,0.0524,0.0,4,0.779,10,204347,-4.305,0.708,0,0CcQNd8CINkwQfe1RDtGV6,53,Believer,Imagine Dragons,15584,2017-08-27,0CcQNd8CINkwQfe1RDtGV6
23252,0.445,0.11800000000000001,147.986,0.0253,0.363,9.2e-05,4,0.628,2,291892,-7.657,0.114,1,4Tp1SRCTJ6LO8XA3i9vuAT,53,A Rocket to the Moon,Gavin D,99279,2019-11-17,4Tp1SRCTJ6LO8XA3i9vuAT
25852,0.927,0.34299999999999997,122.999,0.0537,0.062,0.0,4,0.758,7,217760,-2.105,0.738,1,71vPAjlG1x606483GTJNhY,53,FIESTA,IZ*ONE,121719,2020-02-16,71vPAjlG1x606483GTJNhY
8452,0.7559999999999999,0.106,117.016,0.047,0.00632,0.00577,4,0.736,11,231847,-7.099,0.7120000000000001,1,1NbGcdgwRHZ5rbPIT9hdR3,53,Dance To This (feat. Ariana Grande),Troye Sivan,34990,2018-06-17,1NbGcdgwRHZ5rbPIT9hdR3
10652,0.8290000000000001,0.10800000000000001,135.012,0.0563,0.0798,0.0,4,0.581,7,225451,-5.291,0.369,1,5aqRHLvmPKmxkwCa4kXDEM,53,เพียงพอ,Potato,39481,2018-09-02,5aqRHLvmPKmxkwCa4kXDEM
4252,0.44799999999999995,0.5579999999999999,77.176,0.10300000000000001,0.0309,8.669999999999999e-05,4,0.758,7,198960,-9.441,0.373,1,2XW4DbS6NddZxRPm5rMCeY,53,God's Plan,Drake,23669,2018-01-21,2XW4DbS6NddZxRPm5rMCeY
25653,0.445,0.11699999999999999,80.05199999999999,0.0341,0.499,0.0,4,0.56,0,293976,-12.459000000000001,0.53,1,45vgU7vmZ4mnsO6gFdQike,54,วันสุดท้าย,Gavin D,114198,2020-02-09,45vgU7vmZ4mnsO6gFdQike
22053,0.863,0.252,82.463,0.10400000000000001,0.23,0.0,4,0.493,4,208215,-4.177,0.703,0,0ls2ZkYJcDBVLZGvtzp4Qc,54,I Can't Stand The Rain,SuperM,104645,2019-10-06,0ls2ZkYJcDBVLZGvtzp4Qc
6453,0.335,0.0882,80.024,0.0603,0.465,8.09e-05,4,0.7020000000000001,11,240000,-11.367,0.0589,1,72bifeUJaxwOtGjGiVqAeB,54,ของขวัญ - Cover Version,The Toys,24975,2018-04-08,72bifeUJaxwOtGjGiVqAeB
11453,0.718,0.0962,173.84099999999998,0.23800000000000002,0.578,3.45e-05,4,0.74,11,260000,-5.689,0.634,0,6ilPvEFcvuE8306ytmzSi9,54,ยอม...ปล่อย,Cyanide,41191,2018-09-30,6ilPvEFcvuE8306ytmzSi9
1853,0.6579999999999999,0.0919,105.07600000000001,0.0456,0.245,3.77e-06,4,0.638,3,205748,-6.318,0.33,1,2xmrfQpmS2iJExTlklLoAL,54,I Miss You (feat. Julia Michaels),Clean Bandit,17642,2017-10-29,2xmrfQpmS2iJExTlklLoAL
20453,0.7559999999999999,0.11900000000000001,116.01299999999999,0.05,0.0129,0.000133,4,0.679,0,251367,-6.855,0.6859999999999999,1,2PgXjlj4LodqYtQVfjEdxe,54,เราได้เจอกันแล้ว,TOR Saksit,92679,2019-08-11,2PgXjlj4LodqYtQVfjEdxe
53,0.34600000000000003,0.0871,75.016,0.35100000000000003,0.0151,7.04e-06,4,0.884,8,220307,-8.228,0.376,0,5eqK0tbzUPo2SoeZsov04s,54,Bank Account,21 Savage,15524,2017-08-27,5eqK0tbzUPo2SoeZsov04s
12453,0.9129999999999999,0.166,137.982,0.0374,0.0514,3.71e-06,4,0.7020000000000001,11,237685,-2.977,0.735,1,184XtKkzoAl83quIarUAJP,54,YES or YES,TWICE,51611,2018-11-04,184XtKkzoAl83quIarUAJP
5853,0.539,0.0902,168.062,0.188,0.158,0.0,4,0.514,9,201547,-8.696,0.27399999999999997,1,2z7UKVsBdbA7HFPunDKDP4,54,Strawberries & Cigarettes,Troye Sivan,25422,2018-03-18,2z7UKVsBdbA7HFPunDKDP4
653,0.5479999999999999,0.127,106.99600000000001,0.0764,0.22899999999999998,0.0,4,0.7809999999999999,0,214255,-4.997,0.175,0,7rdUtXasA973gmrr2Xxh3E,54,"Homemade Dynamite (Feat. Khalid, Post Malone & SZA) - REMIX",Lorde,18942,2017-09-17,7rdUtXasA973gmrr2Xxh3E
7053,0.546,0.0948,120.22,0.0387,0.645,0.000231,4,0.769,0,243601,-8.27,0.603,0,2mDeWOqdFJLV2zsrTCPG0T,54,Me & You ◑,HONNE,26617,2018-04-29,2mDeWOqdFJLV2zsrTCPG0T
12853,0.774,0.17600000000000002,168.051,0.0355,0.149,0.0,4,0.401,7,240127,-5.265,0.457,1,0PvFP2JVqywKmhbHxU7daW,54,อยู่ตรงนี้เสมอ,Clash,56960,2018-11-18,0PvFP2JVqywKmhbHxU7daW
21453,0.6859999999999999,0.109,96.01299999999999,0.0339,0.193,0.0,4,0.645,6,213500,-4.456,0.409,1,3FLDde2Zm9cJjaogBKTfGd,54,IOU,TRINITY,92200,2019-09-15,3FLDde2Zm9cJjaogBKTfGd
7653,0.684,0.0801,98.009,0.0541,0.315,0.0,4,0.8009999999999999,10,240000,-8.256,0.633,1,6i5S9ngfta3qDP6zP5PG7k,54,ดีต่อใจ (To Get Her),Mild,33061,2018-05-20,6i5S9ngfta3qDP6zP5PG7k
21254,0.534,0.1,145.816,0.0677,0.16399999999999998,0.0,4,0.6679999999999999,1,136248,-6.586,0.711,1,6hLkeOMrhZ2CMLBp2of576,55,Wanted,OneRepublic,94171,2019-09-08,6hLkeOMrhZ2CMLBp2of576
15854,0.7340000000000001,0.106,137.958,0.0588,0.0427,0.0,4,0.8420000000000001,1,181040,-5.065,0.9520000000000001,0,4y3OI86AEP6PQoDE6olYhO,55,Sucker,Jonas Brothers,60102,2019-03-03,4y3OI86AEP6PQoDE6olYhO
6054,0.7909999999999999,0.218,147.984,0.0333,0.0232,0.0,4,0.6970000000000001,7,228649,-6.132999999999999,0.525,1,74sRRQQx5eRdYSA7eaBjvU,55,Shonichi,BNK48,25773,2018-03-25,74sRRQQx5eRdYSA7eaBjvU
21854,0.583,0.1,161.888,0.252,0.0629,0.0,4,0.659,0,187392,-9.607000000000001,0.446,0,6Epjie3jjLyLTD2I9e6qdT,55,คือราย,BOWKYLION,89600,2019-09-29,6Epjie3jjLyLTD2I9e6qdT
7454,0.6890000000000001,0.0808,123.931,0.0326,0.325,0.0384,4,0.828,7,216015,-7.877999999999999,0.853,1,3bH4HzoZZFq8UpZmI2AMgV,55,New Light,John Mayer,30399,2018-05-13,3bH4HzoZZFq8UpZmI2AMgV
15454,0.6409999999999999,0.21,79.866,0.349,0.7509999999999999,0.0,4,0.805,1,219000,-7.426,0.705,0,3zIaiWNqIqvVn4rkNkfmtg,55,I'm Sorry (feat. Day Thaitanium),BOTCASH,54296,2019-02-17,3zIaiWNqIqvVn4rkNkfmtg
20054,0.513,0.102,136.02,0.154,0.0706,0.0,4,0.89,1,114133,-5.996,0.61,1,6woeVu3fVMflqen1t4N6pg,55,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,85786,2019-07-28,6woeVu3fVMflqen1t4N6pg
10454,0.622,0.0915,104.984,0.0404,0.33799999999999997,0.0,4,0.7040000000000001,0,201178,-8.29,0.5,1,1NEV2pt7AJSHWadhfCZ48t,55,I Don't Wanna Love You Anymore,LANY,42279,2018-08-26,1NEV2pt7AJSHWadhfCZ48t
22654,0.746,0.222,105.956,0.0283,0.193,0.0,4,0.7390000000000001,1,217927,-4.534,0.494,0,49euWwcjQTzVCynY53tvH5,55,Spark,TAEYEON,98858,2019-10-27,49euWwcjQTzVCynY53tvH5
10654,0.7859999999999999,0.127,153.06799999999998,0.306,0.0627,0.0,4,0.8759999999999999,10,244679,-4.8839999999999995,0.575,0,60SdxE8apGAxMiRrpbmLY0,55,Lucky You (feat. Joyner Lucas),Eminem,39471,2018-09-02,60SdxE8apGAxMiRrpbmLY0
54,0.574,0.19,100.021,0.0479,0.57,0.0,4,0.62,5,250173,-7.787999999999999,0.35200000000000004,0,5tz69p7tJuGPeMGwNTxYuV,55,1-800-273-8255,Logic,15395,2017-08-27,5tz69p7tJuGPeMGwNTxYuV
3855,0.579,0.24600000000000002,97.00200000000001,0.138,0.0354,0.0118,4,0.745,1,293947,-5.771,0.645,1,1L3NV7VrCiuE8C5QlhdeQL,56,Filthy,Justin Timberlake,22768,2018-01-07,1L3NV7VrCiuE8C5QlhdeQL
11855,0.8490000000000001,0.0878,150.036,0.0536,0.17300000000000001,0.0,4,0.757,5,228207,-3.424,0.826,0,6rrTr2HEAzlpC4KWZxF3S1,56,Woman Like Me (feat. Nicki Minaj),Little Mix,40960,2018-10-14,6rrTr2HEAzlpC4KWZxF3S1
55,0.846,0.13,106.992,0.0354,0.0063,1.68e-06,4,0.539,8,274097,-3.1919999999999997,0.46,1,02q0ZnV2L4XByzEvWZJqBC,56,Spring Day,BTS,15339,2017-08-27,02q0ZnV2L4XByzEvWZJqBC
10655,0.6940000000000001,0.0914,103.031,0.0514,0.579,0.0,4,0.612,2,208967,-7.3629999999999995,0.564,1,5mTJcvxRxq3uF5wUjjciDw,56,Lucky Strike,Troye Sivan,37988,2018-09-02,5mTJcvxRxq3uF5wUjjciDw
11055,0.524,0.075,91.027,0.0283,0.0495,8.18e-06,4,0.664,2,225956,-5.178,0.475,1,06Vthiq8nNDuT5nOcch535,56,Sincerity Is Scary,The 1975,39007,2018-09-16,06Vthiq8nNDuT5nOcch535
13855,0.40700000000000003,0.18,115.124,0.046,0.47600000000000003,0.0,4,0.584,1,246735,-7.356,0.341,0,5rFj8OzffT0iggSjcBaeND,56,"Fire On Fire - From ""Watership Down""",Sam Smith,52995,2018-12-23,5rFj8OzffT0iggSjcBaeND
24455,0.626,0.10400000000000001,140.064,0.0305,0.374,7.13e-06,4,0.602,2,238400,-7.239,0.442,1,62HjCiXevqwTJic56mGxkS,56,"มปร. - From ""One Year 365 วัน บ้านฉัน บ้านเธอ""",BNK48,96641,2019-12-29,62HjCiXevqwTJic56mGxkS
22855,0.667,0.0802,111.02,0.0616,0.0917,0.0,4,0.813,0,194708,-4.061,0.514,0,6f4wghlwYWGLqGEIKc6HDQ,56,You Calling My Name,GOT7,98372,2019-11-03,6f4wghlwYWGLqGEIKc6HDQ
6255,0.341,0.11699999999999999,143.92,0.0282,0.102,7.85e-05,4,0.455,9,250273,-9.152999999999999,0.114,1,4uV4LZsIGnl7hqEOlGJWj3,56,เราไม่รู้จักกัน,Lula,28115,2018-04-01,4uV4LZsIGnl7hqEOlGJWj3
12455,0.528,0.10300000000000001,102.97200000000001,0.0244,0.261,2.34e-06,4,0.58,1,263301,-9.953,0.542,1,6cj9e4aSjz130UUZPrcmsN,56,อยากเจอ,P.O.P,50551,2018-11-04,6cj9e4aSjz130UUZPrcmsN
7055,0.52,0.264,69.319,0.0332,0.0882,1.66e-05,3,0.322,5,243857,-5.553,0.14300000000000002,0,1y2ENgtP8xO2TGfcgqTRWm,56,Drive,Violette Wautier,25727,2018-04-29,1y2ENgtP8xO2TGfcgqTRWm
18055,0.893,0.315,79.889,0.16,0.0417,0.0,4,0.596,1,209519,-3.43,0.526,0,3FoiMgXMrO3D5FeJuotKyZ,56,ECLIPSE,GOT7,61598,2019-05-19,3FoiMgXMrO3D5FeJuotKyZ
24855,0.643,0.21,159.781,0.42200000000000004,0.0679,0.0,4,0.526,11,241504,-7.462000000000001,0.23199999999999998,1,5jXmAtIaOBP3Z9dtu5TNq7,56,FIRST DAY OUT SCHOOL,1MILL,101921,2020-01-12,5jXmAtIaOBP3Z9dtu5TNq7
5056,0.435,0.11199999999999999,89.99600000000001,0.0449,0.237,1.54e-06,4,0.679,6,190547,-8.238,0.326,0,1USJRpWDFhxwhCajPXBeel,57,You Owe Me,The Chainsmokers,24916,2018-02-18,1USJRpWDFhxwhCajPXBeel
11856,0.539,0.099,97.06200000000001,0.0621,0.0141,0.000496,4,0.8170000000000001,6,210368,-6.349,0.158,0,116H0KvKr2Zl4RPuVBruDO,57,MIA (feat. Drake),Bad Bunny,40838,2018-10-14,116H0KvKr2Zl4RPuVBruDO
14056,0.623,0.068,104.971,0.136,0.228,0.0,4,0.915,2,213881,-6.763,0.2,1,0WzXG8hRLWlbgM0UYvGOIv,57,กึ๊ม กึ่ม,THE OLD ISE,52167,2018-12-30,0WzXG8hRLWlbgM0UYvGOIv
12656,0.705,0.0786,179.83599999999998,0.214,0.588,0.0,4,0.624,5,196000,-5.385,0.494,1,1Yadmrhm2j3yzJ3exaDwwQ,57,หมดรัก,Ironboy,54313,2018-11-11,1Yadmrhm2j3yzJ3exaDwwQ
14856,0.821,0.20800000000000002,188.09799999999998,0.21600000000000003,0.00579,0.000275,4,0.588,5,182075,-6.54,0.509,0,5600nq7TiBraBX2jobyJ3l,57,Swan Song,Dua Lipa,52894,2019-01-27,5600nq7TiBraBX2jobyJ3l
56,0.885,0.35700000000000004,92.959,0.106,0.0244,0.0,4,0.583,0,217052,-3.571,0.601,0,5RGf8qn1TBWVplLyyKUsuV,57,Blood Sweat & Tears,BTS,15140,2017-08-27,5RGf8qn1TBWVplLyyKUsuV
2256,0.598,0.5760000000000001,84.00399999999999,0.18600000000000003,0.8009999999999999,0.0,4,0.49,9,303781,-4.814,0.61,0,5b2QnYcT9rQIkhRWt4HztQ,57,Walk On Water (feat. Beyoncé),Eminem,18450,2017-11-12,5b2QnYcT9rQIkhRWt4HztQ
26056,0.84,0.287,91.45700000000001,0.11599999999999999,0.00485,0.0,4,0.6609999999999999,0,237540,-4.805,0.524,1,37TSJmYKLxXmx8OehFpqMN,57,Respect,BTS,141720,2020-02-23,37TSJmYKLxXmx8OehFpqMN
2856,0.731,0.308,87.90799999999999,0.0868,0.0534,0.0,4,0.589,2,268867,-6.343,0.191,1,3YU6vJbjYUG0tiJyXf9x5V,57,Him & I,G-Eazy,21040,2017-12-03,3YU6vJbjYUG0tiJyXf9x5V
20256,0.456,0.114,79.958,0.0695,0.7390000000000001,0.0201,4,0.58,1,249750,-9.338,0.488,1,6MOmulJqeI6K3dq3I4Sfbu,57,วิภาวดี,YENTED,83595,2019-08-04,6MOmulJqeI6K3dq3I4Sfbu
23456,0.405,0.138,145.10399999999998,0.0413,0.8490000000000001,0.000544,5,0.32299999999999995,10,194848,-8.533,0.27399999999999997,0,3Z0oQ8r78OUaHvGPiDBR3W,57,Into the Unknown,Idina Menzel,90688,2019-11-24,3Z0oQ8r78OUaHvGPiDBR3W
23256,0.698,0.0758,133.031,0.53,0.257,0.0,4,0.88,9,242264,-5.881,0.414,0,55d8bb7cvNPLjJ81ULlG1H,57,BADBOY,Lazyloxy,91782,2019-11-17,55d8bb7cvNPLjJ81ULlG1H
25856,0.21899999999999997,0.0827,73.53699999999999,0.0358,0.917,0.0104,4,0.38,4,242265,-13.273,0.0517,0,73SpzrcaHk0RQPFP73vqVR,57,No Time To Die,Billie Eilish,116072,2020-02-16,73SpzrcaHk0RQPFP73vqVR
19856,0.74,0.0782,112.839,0.0494,0.00257,1.59e-05,4,0.6759999999999999,6,200573,-5.044,0.49700000000000005,1,3WNuXdBxk8tQ2VI020dqvE,57,Highway to Heaven - English Version,NCT 127,72623,2019-07-21,3WNuXdBxk8tQ2VI020dqvE
3056,0.526,0.105,80.031,0.10300000000000001,0.645,9.499999999999999e-05,4,0.698,6,262853,-6.289,0.608,0,72KOmS4Af9IEFsT87TK1VQ,57,พอ,Atom Chanakan,20838,2017-12-10,72KOmS4Af9IEFsT87TK1VQ
22256,0.62,0.15,101.939,0.0327,0.0426,0.00224,4,0.585,3,172227,-8.09,0.281,0,2plLJpUcYPFrl1sW2pMG63,57,Lights Up,Harry Styles,96416,2019-10-13,2plLJpUcYPFrl1sW2pMG63
9657,0.71,0.294,101.98100000000001,0.177,0.584,0.0,4,0.74,10,198141,-6.056,0.609,0,4Vde58gbp3MXOCT4Kly18e,58,กลัวแฟน (feat. เจนนิเฟอร์ คิ้ม),D Gerrard,35267,2018-07-29,4Vde58gbp3MXOCT4Kly18e
15657,0.841,0.302,95.00200000000001,0.0322,0.0587,0.0,4,0.743,9,184421,-5.599,0.871,1,3seGmbdxubyOV7rAnUYAWh,58,มีเธอทุกวันก็โอนิ,The Toys,56951,2019-02-24,3seGmbdxubyOV7rAnUYAWh
22057,0.42700000000000005,0.21,76.469,0.0317,0.0546,5.83e-06,4,0.598,7,175721,-8.764,0.0605,0,3eekarcy7kvN4yt5ZFzltW,58,HIGHEST IN THE ROOM,Travis Scott,98097,2019-10-06,3eekarcy7kvN4yt5ZFzltW
21057,0.753,0.306,140.03799999999998,0.0364,0.00295,0.000504,4,0.516,11,266040,-6.303,0.37799999999999995,1,3L1nGE8zZsTuxkZUFLlTgC,58,ตัวสำรอง,Bedroom Audio,86928,2019-09-01,3L1nGE8zZsTuxkZUFLlTgC
18457,0.5379999999999999,0.0825,117.319,0.10400000000000001,0.46799999999999997,0.0,4,0.527,5,203507,-7.434,0.389,1,4a5zacCsHLtMC2mcxkqWwn,58,Sad Forever,Lauv,62665,2019-06-02,4a5zacCsHLtMC2mcxkqWwn
18857,0.65,0.37200000000000005,167.78799999999998,0.128,0.42200000000000004,0.000275,4,0.552,1,180019,-7.199,0.316,1,3xaugmCyXrVkrDTXbFkMW3,58,Sanctuary,Joji,69747,2019-06-16,3xaugmCyXrVkrDTXbFkMW3
11257,0.574,0.146,120.01299999999999,0.0286,0.0175,0.00294,4,0.669,4,196400,-6.442,0.273,0,0Dn40gxVCMo5TkgS8Ik18Q,58,Falling Down - Bonus Track,Lil Peep,40761,2018-09-23,0Dn40gxVCMo5TkgS8Ik18Q
4857,0.88,0.128,95.079,0.0504,0.205,0.0,4,0.626,9,202621,-2.384,0.534,0,08bNPGLD8AhKpnnERrAc6G,58,FRIENDS,Marshmello,22641,2018-02-11,08bNPGLD8AhKpnnERrAc6G
24257,0.449,0.193,169.68599999999998,0.0343,0.73,0.0,4,0.47100000000000003,10,278059,-10.584000000000001,0.45299999999999996,1,6ghLBC81clqdam6wdorkB7,58,ถ้าเธอหายไป,MEAN,99368,2019-12-22,6ghLBC81clqdam6wdorkB7
16057,0.813,0.594,115.031,0.259,0.242,0.0,4,0.899,11,254340,-3.4389999999999996,0.9129999999999999,0,77xNwVJebbY9dzptd13YjT,58,รักเลยได้มั้ย? feat. SYPS,TOR Saksit,53935,2019-03-10,77xNwVJebbY9dzptd13YjT
2857,0.625,0.254,102.00200000000001,0.0613,0.105,0.0104,4,0.804,3,235294,-5.072,0.32,1,0b9JDLbAgCazIwPSWj6DNL,58,อยู่ดีๆก็… (feat. Youngohm),Wonderframe,20825,2017-12-03,0b9JDLbAgCazIwPSWj6DNL
57,0.498,0.10800000000000001,78.975,0.0962,0.784,0.0,4,0.6990000000000001,7,227836,-9.329,0.47600000000000003,1,6KtTbMttJ8ZtMG6VMds2B2,58,Bad Luck,Lipta,14914,2017-08-27,6KtTbMttJ8ZtMG6VMds2B2
2657,0.46399999999999997,0.113,73.958,0.0274,0.20199999999999999,0.0,4,0.54,6,246359,-9.226,0.369,0,6G0ncT77pPAgY3fye63X84,58,เรื่องระหว่างทาง,Lula,19342,2017-11-26,6G0ncT77pPAgY3fye63X84
10458,0.9059999999999999,0.0771,125.01899999999999,0.27899999999999997,0.0907,0.0,4,0.723,1,225221,-4.7780000000000005,0.39799999999999996,0,0usLRFLmYXYahKNgXxsuJc,59,Trivia 起 : Just Dance,BTS,40526,2018-08-26,0usLRFLmYXYahKNgXxsuJc
6858,0.741,0.142,128.08100000000002,0.0501,0.298,0.0,4,0.5770000000000001,6,230613,-3.83,0.581,0,6nsLzJfvp5OLd4mgqUJkpq,59,Waiting For Love,Avicii,25549,2018-04-22,6nsLzJfvp5OLd4mgqUJkpq
22058,0.85,0.0915,154.961,0.0829,0.0503,0.0,4,0.607,9,214360,-4.725,0.7829999999999999,0,3PqUAwpVHXr3GOCAL22mfo,59,Super Car,SuperM,96658,2019-10-06,3PqUAwpVHXr3GOCAL22mfo
5258,0.732,0.0816,152.034,0.0311,0.18100000000000002,0.0,4,0.539,9,252632,-4.888999999999999,0.47600000000000003,1,0Y5R8ky6ex7dlY4xeSMm6a,59,กำแพง x Polycat,Bird Thongchai,25047,2018-02-25,0Y5R8ky6ex7dlY4xeSMm6a
12258,0.9079999999999999,0.115,115.975,0.0548,0.0899,0.0,4,0.698,9,218994,-1.2109999999999999,0.606,0,1fRaznZsAB2i63TtmYv2Hc,59,La Vie en Rose,IZ*ONE,43146,2018-10-28,1fRaznZsAB2i63TtmYv2Hc
58,0.868,0.365,104.988,0.295,0.183,0.0,4,0.593,1,201257,-3.573,0.496,0,7aF09WaavZAmAWuUeYxlYD,59,Rich Love (with Seeb),OneRepublic,14843,2017-08-27,7aF09WaavZAmAWuUeYxlYD
16058,0.568,0.257,84.999,0.0823,0.5429999999999999,0.266,4,0.645,5,166101,-9.127,0.391,0,1DUSuNhF8P5vUGNPpQiZa5,59,My Bad,Khalid,52873,2019-03-10,1DUSuNhF8P5vUGNPpQiZa5
8858,0.405,0.105,154.984,0.14,0.0306,0.00698,4,0.909,6,238613,-8.133,0.455,0,2Vx8E3K5icPZR7OCklWBXX,59,Nonstop,Drake,33829,2018-07-01,2Vx8E3K5icPZR7OCklWBXX
1258,0.5489999999999999,0.10099999999999999,115.036,0.067,0.479,3.9200000000000004e-05,4,0.938,11,193604,-4.8839999999999995,0.52,1,2uSLx5uwRIhiA3sJJraNqX,59,Help Me Out (with Julia Michaels),Maroon 5,16670,2017-10-08,2uSLx5uwRIhiA3sJJraNqX
15059,0.9209999999999999,0.096,109.917,0.129,0.0404,0.0,4,0.52,2,250574,-5.096,0.182,1,6XoGeHTebWzrQLZSTz8TyB,60,ผักบุ้งลอยฟ้า,Bodyslam,51299,2019-02-03,6XoGeHTebWzrQLZSTz8TyB
22859,0.7020000000000001,0.34,92.00299999999999,0.0908,0.0221,0.0,4,0.7090000000000001,1,261000,-7.072,0.444,0,0uNBIkXU2oAp0Wp7mR5Zzw,60,ทำให้ตาย (feat. Wanyai),อุ๋ย บุดดาเบลส,92456,2019-11-03,0uNBIkXU2oAp0Wp7mR5Zzw
14659,0.8490000000000001,0.354,151.976,0.0345,0.0395,5.35e-06,4,0.612,0,273374,-5.474,0.846,1,7qbcUTuX5oeMdjS4LRkNdw,60,คืนที่ดาวเต็มฟ้า {reproduced},Jaonaay,49658,2019-01-20,7qbcUTuX5oeMdjS4LRkNdw
11059,0.578,0.359,143.01,0.0485,0.00381,0.0,4,0.8,4,204665,-5.144,0.36700000000000005,0,0QIjsbm2fh1cJ45XO9eGqq,60,Wake Up in the Sky,Gucci Mane,36863,2018-09-16,0QIjsbm2fh1cJ45XO9eGqq
59,0.774,0.0805,186.03099999999998,0.0678,0.389,0.0,4,0.562,2,262437,-4.846,0.731,1,54BVTgTpCjK8cRhTFDjHNK,60,เป็นทุกอย่าง,Room 39,14738,2017-08-27,54BVTgTpCjK8cRhTFDjHNK
